version,run,generation,value
mutation_tournament_selection,5,82,81275
mutation_tournament_selection,5,83,81275
mutation_tournament_selection,5,84,80482
mutation_tournament_selection,5,85,80482
mutation_tournament_selection,5,86,79600
mutation_tournament_selection,5,87,79600
mutation_tournament_selection,5,88,79600
mutation_tournament_selection,5,89,79361
mutation_tournament_selection,5,90,79257
mutation_tournament_selection,5,91,79018
mutation_tournament_selection,5,92,79018
mutation_tournament_selection,5,93,78666
mutation_tournament_selection,5,94,78460
mutation_tournament_selection,5,95,78157
mutation_tournament_selection,5,96,77859
mutation_tournament_selection,5,97,77616
mutation_tournament_selection,5,98,77616
mutation_tournament_selection,5,99,77616
mutation_tournament_selection,5,100,77180
mutation_tournament_selection,6,1,117623
mutation_tournament_selection,6,2,115913
mutation_tournament_selection,6,3,113188
mutation_tournament_selection,6,4,113188
mutation_tournament_selection,6,5,113188
mutation_tournament_selection,6,6,112224
mutation_tournament_selection,6,7,111402
mutation_tournament_selection,6,8,109381
mutation_tournament_selection,6,9,109341
mutation_tournament_selection,6,10,108452
mutation_tournament_selection,6,11,107540
mutation_tournament_selection,6,12,106369
mutation_tournament_selection,6,13,105962
mutation_tournament_selection,6,14,105848
mutation_tournament_selection,6,15,104318
mutation_tournament_selection,6,16,104318
mutation_tournament_selection,6,17,103851
mutation_tournament_selection,6,18,103531
mutation_tournament_selection,6,19,103365
mutation_tournament_selection,6,20,102931
mutation_tournament_selection,6,21,102671
mutation_tournament_selection,6,22,101222
mutation_tournament_selection,6,23,100294
mutation_tournament_selection,6,24,100294
mutation_tournament_selection,6,25,99840
mutation_tournament_selection,6,26,99840
mutation_tournament_selection,6,27,99603
mutation_tournament_selection,6,28,99151
mutation_tournament_selection,6,29,98962
mutation_tournament_selection,6,30,98552
mutation_tournament_selection,6,31,98173
mutation_tournament_selection,6,32,98173
mutation_tournament_selection,6,33,98169
mutation_tournament_selection,6,34,97048
mutation_tournament_selection,6,35,96855
mutation_tournament_selection,6,36,96669
mutation_tournament_selection,6,37,96565
mutation_tournament_selection,6,38,96565
mutation_tournament_selection,6,39,96463
mutation_tournament_selection,6,40,96441
mutation_tournament_selection,6,41,96338
mutation_tournament_selection,6,42,96336
mutation_tournament_selection,6,43,96135
mutation_tournament_selection,6,44,96107
mutation_tournament_selection,6,45,96075
mutation_tournament_selection,6,46,95043
mutation_tournament_selection,6,47,93982
mutation_tournament_selection,6,48,93982
mutation_tournament_selection,6,49,93511
mutation_tournament_selection,6,50,93511
mutation_tournament_selection,6,51,93511
mutation_tournament_selection,6,52,93304
mutation_tournament_selection,6,53,93242
mutation_tournament_selection,6,54,92730
mutation_tournament_selection,6,55,92672
mutation_tournament_selection,6,56,92366
mutation_tournament_selection,6,57,92179
mutation_tournament_selection,6,58,91164
mutation_tournament_selection,6,59,91075
mutation_tournament_selection,6,60,90750
mutation_tournament_selection,6,61,89667
mutation_tournament_selection,6,62,89338
mutation_tournament_selection,6,63,89338
mutation_tournament_selection,6,64,89267
mutation_tournament_selection,6,65,88621
mutation_tournament_selection,6,66,87827
mutation_tournament_selection,6,67,87338
mutation_tournament_selection,6,68,87149
mutation_tournament_selection,6,69,86898
mutation_tournament_selection,6,70,86838
mutation_tournament_selection,6,71,86529
mutation_tournament_selection,6,72,86161
mutation_tournament_selection,6,73,86052
mutation_tournament_selection,6,74,85821
mutation_tournament_selection,6,75,85607
mutation_tournament_selection,6,76,85350
mutation_tournament_selection,6,77,85267
mutation_tournament_selection,6,78,85156
mutation_tournament_selection,6,79,84898
mutation_tournament_selection,6,80,84736
mutation_tournament_selection,6,81,84653
mutation_tournament_selection,6,82,84403
mutation_tournament_selection,6,83,84403
mutation_tournament_selection,6,84,84357
mutation_tournament_selection,6,85,83973
mutation_tournament_selection,6,86,83973
mutation_tournament_selection,6,87,83973
mutation_tournament_selection,6,88,83953
mutation_tournament_selection,6,89,83840
mutation_tournament_selection,6,90,83794
mutation_tournament_selection,6,91,83334
mutation_tournament_selection,6,92,83188
mutation_tournament_selection,6,93,82892
mutation_tournament_selection,6,94,82815
mutation_tournament_selection,6,95,82700
mutation_tournament_selection,6,96,82642
mutation_tournament_selection,6,97,82642
mutation_tournament_selection,6,98,82605
mutation_tournament_selection,6,99,82545
mutation_tournament_selection,6,100,82545
mutation_tournament_selection,7,1,119885
mutation_tournament_selection,7,2,117245
mutation_tournament_selection,7,3,114885
mutation_tournament_selection,7,4,114626
mutation_tournament_selection,7,5,112207
mutation_tournament_selection,7,6,111430
mutation_tournament_selection,7,7,111044
mutation_tournament_selection,7,8,110619
mutation_tournament_selection,7,9,108556
mutation_tournament_selection,7,10,108556
mutation_tournament_selection,7,11,108556
mutation_tournament_selection,7,12,106337
mutation_tournament_selection,7,13,106337
mutation_tournament_selection,7,14,105133
mutation_tournament_selection,7,15,104676
mutation_tournament_selection,7,16,104261
mutation_tournament_selection,7,17,103197
mutation_tournament_selection,7,18,102514
mutation_tournament_selection,7,19,100265
mutation_tournament_selection,7,20,100265
mutation_tournament_selection,7,21,99605
mutation_tournament_selection,7,22,99397
mutation_tournament_selection,7,23,99042
mutation_tournament_selection,7,24,97682
mutation_tournament_selection,7,25,97505
mutation_tournament_selection,7,26,96996
mutation_tournament_selection,7,27,96957
mutation_tournament_selection,7,28,96254
mutation_tournament_selection,7,29,96254
mutation_tournament_selection,7,30,96061
mutation_tournament_selection,7,31,95691
mutation_tournament_selection,7,32,94338
mutation_tournament_selection,7,33,94338
mutation_tournament_selection,7,34,94321
mutation_tournament_selection,7,35,94321
mutation_tournament_selection,7,36,93620
mutation_tournament_selection,7,37,93620
mutation_tournament_selection,7,38,93560
mutation_tournament_selection,7,39,93421
mutation_tournament_selection,7,40,93372
mutation_tournament_selection,7,41,93225
mutation_tournament_selection,7,42,93040
mutation_tournament_selection,7,43,92640
mutation_tournament_selection,7,44,92310
mutation_tournament_selection,7,45,92306
mutation_tournament_selection,7,46,92073
mutation_tournament_selection,7,47,91647
mutation_tournament_selection,7,48,91239
mutation_tournament_selection,7,49,91216
mutation_tournament_selection,7,50,90792
mutation_tournament_selection,7,51,90543
mutation_tournament_selection,7,52,90363
mutation_tournament_selection,7,53,89485
mutation_tournament_selection,7,54,89079
mutation_tournament_selection,7,55,88768
mutation_tournament_selection,7,56,88498
mutation_tournament_selection,7,57,88186
mutation_tournament_selection,7,58,88172
mutation_tournament_selection,7,59,88069
mutation_tournament_selection,7,60,88004
mutation_tournament_selection,7,61,87190
mutation_tournament_selection,7,62,87190
mutation_tournament_selection,7,63,87190
mutation_tournament_selection,7,64,87087
mutation_tournament_selection,7,65,86954
mutation_tournament_selection,7,66,86607
mutation_tournament_selection,7,67,86607
mutation_tournament_selection,7,68,86260
