version,run,generation,value
crossover_prob__0_95,6,69,96812
crossover_prob__0_95,6,70,96675
crossover_prob__0_95,6,71,96675
crossover_prob__0_95,6,72,96675
crossover_prob__0_95,6,73,96675
crossover_prob__0_95,6,74,96675
crossover_prob__0_95,6,75,96675
crossover_prob__0_95,6,76,96675
crossover_prob__0_95,6,77,96675
crossover_prob__0_95,6,78,96675
crossover_prob__0_95,6,79,96675
crossover_prob__0_95,6,80,96675
crossover_prob__0_95,6,81,96675
crossover_prob__0_95,6,82,96675
crossover_prob__0_95,6,83,96675
crossover_prob__0_95,6,84,96675
crossover_prob__0_95,6,85,96033
crossover_prob__0_95,6,86,96033
crossover_prob__0_95,6,87,96033
crossover_prob__0_95,6,88,96033
crossover_prob__0_95,6,89,96033
crossover_prob__0_95,6,90,96033
crossover_prob__0_95,6,91,95983
crossover_prob__0_95,6,92,95983
crossover_prob__0_95,6,93,95955
crossover_prob__0_95,6,94,95955
crossover_prob__0_95,6,95,95327
crossover_prob__0_95,6,96,95252
crossover_prob__0_95,6,97,95053
crossover_prob__0_95,6,98,94978
crossover_prob__0_95,6,99,94750
crossover_prob__0_95,6,100,94675
crossover_prob__0_95,7,1,121214
crossover_prob__0_95,7,2,121214
crossover_prob__0_95,7,3,121214
crossover_prob__0_95,7,4,121214
crossover_prob__0_95,7,5,121214
crossover_prob__0_95,7,6,118402
crossover_prob__0_95,7,7,118402
crossover_prob__0_95,7,8,117864
crossover_prob__0_95,7,9,117864
crossover_prob__0_95,7,10,117864
crossover_prob__0_95,7,11,117864
crossover_prob__0_95,7,12,117479
crossover_prob__0_95,7,13,116914
crossover_prob__0_95,7,14,116721
crossover_prob__0_95,7,15,114797
crossover_prob__0_95,7,16,114797
crossover_prob__0_95,7,17,113891
crossover_prob__0_95,7,18,113330
crossover_prob__0_95,7,19,112328
crossover_prob__0_95,7,20,110460
crossover_prob__0_95,7,21,110460
crossover_prob__0_95,7,22,110201
crossover_prob__0_95,7,23,109447
crossover_prob__0_95,7,24,108807
crossover_prob__0_95,7,25,108766
crossover_prob__0_95,7,26,108197
crossover_prob__0_95,7,27,107565
crossover_prob__0_95,7,28,107565
crossover_prob__0_95,7,29,107335
crossover_prob__0_95,7,30,107335
crossover_prob__0_95,7,31,107335
crossover_prob__0_95,7,32,107100
crossover_prob__0_95,7,33,106865
crossover_prob__0_95,7,34,106865
crossover_prob__0_95,7,35,106547
crossover_prob__0_95,7,36,106547
crossover_prob__0_95,7,37,106547
crossover_prob__0_95,7,38,106066
crossover_prob__0_95,7,39,106066
crossover_prob__0_95,7,40,105816
crossover_prob__0_95,7,41,105816
crossover_prob__0_95,7,42,105682
crossover_prob__0_95,7,43,105682
crossover_prob__0_95,7,44,105370
crossover_prob__0_95,7,45,105237
crossover_prob__0_95,7,46,105237
crossover_prob__0_95,7,47,105237
crossover_prob__0_95,7,48,105237
crossover_prob__0_95,7,49,105237
crossover_prob__0_95,7,50,105237
crossover_prob__0_95,7,51,105237
crossover_prob__0_95,7,52,105237
crossover_prob__0_95,7,53,104994
crossover_prob__0_95,7,54,104994
crossover_prob__0_95,7,55,104994
crossover_prob__0_95,7,56,104956
crossover_prob__0_95,7,57,104956
crossover_prob__0_95,7,58,104956
crossover_prob__0_95,7,59,104568
crossover_prob__0_95,7,60,104568
crossover_prob__0_95,7,61,104568
crossover_prob__0_95,7,62,104568
crossover_prob__0_95,7,63,104568
crossover_prob__0_95,7,64,104568
crossover_prob__0_95,7,65,104568
crossover_prob__0_95,7,66,104568
crossover_prob__0_95,7,67,104568
crossover_prob__0_95,7,68,104568
crossover_prob__0_95,7,69,104568
crossover_prob__0_95,7,70,104568
crossover_prob__0_95,7,71,104568
crossover_prob__0_95,7,72,104568
crossover_prob__0_95,7,73,104277
crossover_prob__0_95,7,74,104147
crossover_prob__0_95,7,75,103786
crossover_prob__0_95,7,76,103456
crossover_prob__0_95,7,77,103365
crossover_prob__0_95,7,78,103035
crossover_prob__0_95,7,79,103002
crossover_prob__0_95,7,80,103002
crossover_prob__0_95,7,81,102996
crossover_prob__0_95,7,82,102996
crossover_prob__0_95,7,83,102633
crossover_prob__0_95,7,84,102633
crossover_prob__0_95,7,85,102481
crossover_prob__0_95,7,86,102401
crossover_prob__0_95,7,87,102401
crossover_prob__0_95,7,88,102401
crossover_prob__0_95,7,89,102311
crossover_prob__0_95,7,90,101743
crossover_prob__0_95,7,91,101743
crossover_prob__0_95,7,92,101652
