version,run,generation,value
mutation_structure_with_mutation_structure,6,48,98488
mutation_structure_with_mutation_structure,6,49,98488
mutation_structure_with_mutation_structure,6,50,98488
mutation_structure_with_mutation_structure,6,51,98072
mutation_structure_with_mutation_structure,6,52,97925
mutation_structure_with_mutation_structure,6,53,97925
mutation_structure_with_mutation_structure,6,54,97496
mutation_structure_with_mutation_structure,6,55,97392
mutation_structure_with_mutation_structure,6,56,96963
mutation_structure_with_mutation_structure,6,57,96963
mutation_structure_with_mutation_structure,6,58,96918
mutation_structure_with_mutation_structure,6,59,96918
mutation_structure_with_mutation_structure,6,60,96632
mutation_structure_with_mutation_structure,6,61,95517
mutation_structure_with_mutation_structure,6,62,95517
mutation_structure_with_mutation_structure,6,63,95517
mutation_structure_with_mutation_structure,6,64,95503
mutation_structure_with_mutation_structure,6,65,95347
mutation_structure_with_mutation_structure,6,66,95347
mutation_structure_with_mutation_structure,6,67,95333
mutation_structure_with_mutation_structure,6,68,94619
mutation_structure_with_mutation_structure,6,69,94619
mutation_structure_with_mutation_structure,6,70,94604
mutation_structure_with_mutation_structure,6,71,94370
mutation_structure_with_mutation_structure,6,72,94283
mutation_structure_with_mutation_structure,6,73,94123
mutation_structure_with_mutation_structure,6,74,94047
mutation_structure_with_mutation_structure,6,75,94033
mutation_structure_with_mutation_structure,6,76,93873
mutation_structure_with_mutation_structure,6,77,93714
mutation_structure_with_mutation_structure,6,78,93682
mutation_structure_with_mutation_structure,6,79,93478
mutation_structure_with_mutation_structure,6,80,93464
mutation_structure_with_mutation_structure,6,81,93464
mutation_structure_with_mutation_structure,6,82,93464
mutation_structure_with_mutation_structure,6,83,93464
mutation_structure_with_mutation_structure,6,84,93464
mutation_structure_with_mutation_structure,6,85,93078
mutation_structure_with_mutation_structure,6,86,93078
mutation_structure_with_mutation_structure,6,87,92442
mutation_structure_with_mutation_structure,6,88,92442
mutation_structure_with_mutation_structure,6,89,92273
mutation_structure_with_mutation_structure,6,90,91453
mutation_structure_with_mutation_structure,6,91,91453
mutation_structure_with_mutation_structure,6,92,91284
mutation_structure_with_mutation_structure,6,93,91284
mutation_structure_with_mutation_structure,6,94,91284
mutation_structure_with_mutation_structure,6,95,91284
mutation_structure_with_mutation_structure,6,96,91284
mutation_structure_with_mutation_structure,6,97,91284
mutation_structure_with_mutation_structure,6,98,91284
mutation_structure_with_mutation_structure,6,99,91284
mutation_structure_with_mutation_structure,6,100,91284
mutation_structure_with_mutation_structure,7,1,121034
mutation_structure_with_mutation_structure,7,2,121034
mutation_structure_with_mutation_structure,7,3,121034
mutation_structure_with_mutation_structure,7,4,120366
mutation_structure_with_mutation_structure,7,5,120366
mutation_structure_with_mutation_structure,7,6,120366
